,Dates,data,SMA30,SMA300,year,Buy_Signal,Sell_Signal,Signal_On_Dates,Updates_On_ShortTrades,Updates_On_LongTrades,Cummulative_Algo_Returns,Cummulative_Market_returns,month
8245,2012-09-04,1404.94,1395.6956666666676,1301.505466666667,2012,,,,,opened,1250.4196451101425,1228.4228441754917,9
8246,2012-09-05,1403.43,1397.8663333333345,1301.8613333333335,2012,,,,,opened,1250.4196451101425,1226.9950832072616,9
8247,2012-09-06,1432.12,1401.0073333333346,1302.2770333333337,2012,,,,,opened,1250.4196451101425,1254.122541603631,9
8248,2012-09-07,1437.92,1403.6040000000014,1302.6679666666669,2012,,,,,opened,1250.4196451101425,1259.6066565809379,9
8249,2012-09-10,1429.08,1405.0410000000013,1302.9660000000003,2012,,,,,opened,1250.4196451101425,1251.24810892587,9
8250,2012-09-11,1433.57,1406.6500000000012,1303.284966666667,2012,,,,,opened,1250.4196451101425,1255.4935703479575,9
8251,2012-09-12,1436.56,1408.5580000000011,1303.6094333333338,2012,,,,,opened,1250.4196451101425,1258.3207261724658,9
8252,2012-09-13,1459.99,1411.3863333333345,1303.9653333333338,2012,,,,,opened,1250.4196451101425,1280.4746596066566,9
8253,2012-09-14,1465.77,1414.7453333333344,1304.3719000000006,2012,,,,,opened,1250.4196451101425,1285.9398638426626,9
8254,2012-09-17,1461.19,1417.0853333333346,1304.844233333334,2012,,,,,opened,1250.4196451101425,1281.60930408472,9
8255,2012-09-18,1459.32,1419.255000000001,1305.329833333334,2012,,,,,opened,1250.4196451101425,1279.841149773071,9
8256,2012-09-19,1461.05,1421.2450000000013,1305.8076000000008,2012,,,,,opened,1250.4196451101425,1281.4769288956127,9
8257,2012-09-20,1460.26,1423.1796666666678,1306.312233333334,2012,,,,,opened,1250.4196451101425,1280.7299546142208,9
8258,2012-09-21,1460.15,1425.0913333333344,1306.7922666666675,2012,,,,,opened,1250.4196451101425,1280.625945537065,9
8259,2012-09-24,1456.89,1426.792000000001,1307.2971000000007,2012,,,,,opened,1250.4196451101425,1277.5434947049923,9
8260,2012-09-25,1441.59,1428.0413333333343,1307.6799666666675,2012,,,,,opened,1250.4196451101425,1263.0767776096823,9
8261,2012-09-26,1433.32,1429.0210000000009,1308.0382333333341,2012,,,,,opened,1250.4196451101425,1255.2571860816943,9
8262,2012-09-27,1447.15,1430.4083333333342,1308.3827333333343,2012,,,,,opened,1250.4196451101425,1268.3339636913765,9
8263,2012-09-28,1440.67,1431.2470000000008,1308.7015666666675,2012,,,,,opened,1250.4196451101425,1262.2068835098335,9
8264,2012-10-01,1444.49,1432.1246666666673,1309.0584333333343,2012,,,,,opened,1250.4196451101425,1265.8188350983357,10
8265,2012-10-02,1445.75,1433.0453333333342,1309.4378000000008,2012,,,,,opened,1250.4196451101425,1267.0102118003026,10
8266,2012-10-03,1450.99,1434.3060000000007,1309.9248000000007,2012,,,,,opened,1250.4196451101425,1271.96482602118,10
8267,2012-10-04,1461.4,1435.903000000001,1310.4605666666675,2012,,,,,opened,1250.4196451101425,1281.807866868381,10
8268,2012-10-05,1460.93,1437.8646666666675,1311.0227333333341,2012,,,,,opened,1250.4196451101425,1281.3634644478063,10
8269,2012-10-08,1455.88,1439.356333333334,1311.5858666666675,2012,,,,,opened,1250.4196451101425,1276.588502269289,10
8270,2012-10-09,1441.48,1440.3913333333342,1312.210633333334,2012,,,,,opened,1250.4196451101425,1262.9727685325265,10
8271,2012-10-10,1432.56,1441.1666666666674,1312.7847000000006,2012,,,,,opened,1250.4196451101425,1254.5385779122541,10
8272,2012-10-11,1432.84,1441.9116666666673,1313.5606000000007,2012,,,,,opened,1250.4196451101425,1254.803328290469,10
8273,2012-10-12,1428.59,1442.8820000000005,1314.324633333334,2012,,,,,opened,1250.4196451101425,1250.784795763994,10
8274,2012-10-15,1440.13,1444.0003333333336,1315.393533333334,2012,,,,,opened,1250.4196451101425,1261.6962934947048,10
8275,2012-10-16,1454.92,1445.6663333333336,1316.334833333334,2012,,,,,opened,1250.4196451101425,1275.680786686838,10
8276,2012-10-17,1460.91,1447.5823333333335,1317.468666666667,2012,,,,,opened,1250.4196451101425,1281.3445537065052,10
8277,2012-10-18,1457.34,1448.423,1318.4176666666672,2012,,,,,opened,1250.4196451101425,1277.9689863842661,10
8278,2012-10-19,1433.19,1448.2653333333335,1319.2656000000006,2012,,,,,opened,1250.4196451101425,1255.1342662632374,10
8279,2012-10-22,1433.82,1448.4233333333334,1320.030033333334,2012,,,,,opened,1250.4196451101425,1255.7299546142208,10
8280,2012-10-23,1413.11,1447.7413333333336,1320.764533333334,2012,,,,,opened,1250.4196451101425,1236.147881996974,10
8281,2012-10-24,1408.75,1446.8143333333335,1321.4807666666673,2012,,,,,opened,1250.4196451101425,1232.0253403933434,10
8282,2012-10-25,1412.97,1445.2470000000003,1322.3885000000002,2012,,,,,opened,1250.4196451101425,1236.0155068078668,10
8283,2012-10-26,1411.94,1443.4526666666673,1323.349866666667,2012,,,,,opened,1250.4196451101425,1235.0416036308623,10
8284,2012-10-31,1412.16,1441.8183333333338,1324.3110000000001,2012,,,,,opened,1250.4196451101425,1235.249621785174,10
8285,2012-11-01,1427.59,1440.7606666666672,1325.1951333333336,2012,,,,,opened,1250.4196451101425,1249.839258698941,11
8286,2012-11-02,1414.2,1439.1990000000003,1325.9838000000004,2012,,,,,opened,1250.4196451101425,1237.178517397882,11
8287,2012-11-05,1417.26,1437.765666666667,1326.843766666667,2012,,,,,opened,1250.4196451101425,1240.0718608169439,11
8288,2012-11-06,1428.39,1436.707,1327.6824000000006,2012,,,,,opened,1250.4196451101425,1250.5956883509832,11
8289,2012-11-07,1394.53,1434.6283333333336,1328.2972000000004,2012,,,,,opened,1250.4196451101425,1218.5798033282904,11
8290,2012-11-08,1377.51,1432.4923333333338,1328.845833333334,2012,,,,,opened,1250.4196451101425,1202.4867624810893,11
8291,2012-11-09,1379.85,1430.7100000000003,1329.3823666666672,2012,,,,,opened,1250.4196451101425,1204.699319213313,11
8292,2012-11-12,1380.03,1428.472666666667,1329.9677333333339,2012,,,,,opened,1250.4196451101425,1204.8695158850226,11
8293,2012-11-13,1374.53,1426.2680000000003,1330.6362666666676,2012,,,,,opened,1250.4196451101425,1199.6690620272313,11
8294,2012-11-14,1355.49,1423.3013333333336,1331.270433333334,2012,,,,,opened,1250.4196451101425,1181.6660363086232,11
8295,2012-11-15,1353.33,1420.220666666667,1331.7861333333342,2012,,,,,opened,1250.4196451101425,1179.623676248109,11
8296,2012-11-16,1359.88,1417.183666666667,1332.3660666666674,2012,,,,,opened,1250.4196451101425,1185.816944024206,11
8297,2012-11-19,1386.89,1414.7000000000003,1333.1416000000008,2012,,,,,opened,1250.4196451101425,1211.355900151286,11
8298,2012-11-20,1387.81,1412.2626666666667,1333.8934000000008,2012,,,,,opened,1250.4196451101425,1212.2257942511346,11
8299,2012-11-21,1391.03,1410.101,1334.6206000000009,2012,,,,,opened,1250.4196451101425,1215.270423600605,11
8300,2012-11-23,1409.15,1409.0233333333335,1335.3555333333345,2012,,,,,opened,1250.4196451101425,1232.4035552193648,11
8301,2012-11-26,1406.29,1408.147666666667,1336.012800000001,2012,,,,,opened,1250.4196451101425,1229.6993192133132,11
8302,2012-11-27,1398.94,1407.017666666667,1336.6225666666678,2012,,,,,opened,1250.4196451101425,1222.749621785174,11
8303,2012-11-28,1409.93,1406.3956666666672,1337.308700000001,2012,,,,,opened,1250.4196451101425,1233.1410741301058,11
8304,2012-11-29,1415.95,1405.5896666666672,1338.0215666666675,2012,,,,,opened,1250.4196451101425,1238.8332072617245,11
8305,2012-11-30,1416.18,1404.2983333333339,1338.8529666666675,2012,,,,,opened,1250.4196451101425,1239.0506807866868,11
8306,2012-12-03,1409.46,1402.5833333333337,1339.7859666666675,2012,,,,,opened,1250.4196451101425,1232.6966717095308,12
8307,2012-12-04,1407.05,1400.9070000000006,1340.6880333333343,2012,,,,,opened,1250.4196451101425,1230.4179273827533,12
8308,2012-12-05,1409.28,1400.1100000000006,1341.5091333333344,2012,,,,,opened,1250.4196451101425,1232.5264750378215,12
8309,2012-12-06,1413.94,1399.447333333334,1342.3043333333342,2012,,,,,opened,1250.4196451101425,1236.932677760968,12
8310,2012-12-07,1418.07,1399.6126666666673,1343.1943666666675,2012,,,,,opened,1250.4196451101425,1240.837745839637,12
8311,2012-12-10,1418.55,1399.9393333333342,1344.0548666666675,2012,,,,,opened,1250.4196451101425,1241.2916036308623,12
8312,2012-12-11,1427.84,1400.4350000000006,1345.0429333333343,2012,,,,,opened,1250.4196451101425,1250.0756429652042,12
8313,2012-12-12,1428.48,1400.986333333334,1346.1404333333344,2012,,,,,opened,1250.4196451101425,1250.680786686838,12
8314,2012-12-13,1419.45,1401.2293333333337,1347.1254333333343,2012,,,,,opened,1250.4196451101425,1242.14258698941,12
8315,2012-12-14,1413.58,1400.7623333333338,1348.0239333333343,2012,,,,,opened,1250.4196451101425,1236.592284417549,12
8316,2012-12-17,1430.36,1401.3010000000006,1348.9085666666676,2012,,,,,opened,1250.4196451101425,1252.4583963691375,12
8317,2012-12-18,1446.79,1402.285333333334,1349.8796666666676,2012,,,,,opened,1250.4196451101425,1267.9935703479575,12
8318,2012-12-19,1435.81,1402.5326666666672,1350.6827333333342,2012,,,,,opened,1250.4196451101425,1257.6115733736763,12
8319,2012-12-20,1443.69,1404.1713333333341,1351.509900000001,2012,,,,,opened,1250.4196451101425,1265.0624054462935,12
8320,2012-12-21,1430.15,1405.9260000000006,1352.2529000000009,2012,,,,,opened,1250.4196451101425,1252.2598335854766,12
8321,2012-12-24,1426.66,1407.4863333333342,1352.9962333333342,2012,,,,,opened,1250.4196451101425,1248.9599092284418,12
8322,2012-12-26,1419.83,1408.813000000001,1353.6470666666676,2012,,,,,opened,1250.4196451101425,1242.50189107413,12
8323,2012-12-27,1418.1,1410.2653333333342,1354.371200000001,2012,,,,,opened,1250.4196451101425,1240.8661119515884,12
8324,2012-12-28,1402.43,1411.830000000001,1354.9613666666676,2012,,,,,opened,1250.4196451101425,1226.0495461422088,12
8325,2012-12-31,1426.19,1414.2586666666678,1355.6824000000008,2012,,,,,opened,1250.4196451101425,1248.5155068078668,12
8326,2013-01-02,1462.42,1417.6766666666676,1356.505833333334,2013,,,,,opened,1250.4196451101425,1282.7723146747353,1
8327,2013-01-03,1459.37,1420.0926666666678,1357.2429000000009,2013,,,,,opened,1250.4196451101425,1279.8884266263237,1
8328,2013-01-04,1466.47,1422.7146666666679,1357.9505000000006,2013,,,,,opened,1250.4196451101425,1286.6017397881997,1
8329,2013-01-07,1461.89,1425.076666666668,1358.7266333333341,2013,,,,,opened,1250.4196451101425,1282.271180030257,1
8330,2013-01-08,1457.15,1426.6766666666679,1359.443800000001,2013,,,,,opened,1250.4196451101425,1277.7893343419062,1
8331,2013-01-09,1461.02,1428.501000000001,1360.0319000000009,2013,,,,,opened,1250.4196451101425,1281.4485627836611,1
8332,2013-01-10,1472.12,1430.9403333333346,1360.655333333334,2013,,,,,opened,1250.4196451101425,1291.9440242057487,1
8333,2013-01-11,1472.05,1433.0110000000013,1361.3845000000008,2013,,,,,opened,1250.4196451101425,1291.877836611195,1
8334,2013-01-14,1470.68,1434.8353333333348,1362.2258333333339,2013,,,,,opened,1250.4196451101425,1290.5824508320725,1
8335,2013-01-15,1472.34,1436.7073333333346,1363.0073000000007,2013,,,,,opened,1250.4196451101425,1292.1520423600605,1
8336,2013-01-16,1472.63,1438.8130000000012,1363.7122333333339,2013,,,,,opened,1250.4196451101425,1292.4262481089258,1
8337,2013-01-17,1480.94,1441.2760000000012,1364.4712666666674,2013,,,,,opened,1250.4196451101425,1300.2836611195157,1
8338,2013-01-18,1485.98,1443.832666666668,1365.2208000000005,2013,,,,,opened,1250.4196451101425,1305.0491679273828,1
8339,2013-01-22,1492.56,1446.4533333333345,1365.942933333334,2013,,,,,opened,1250.4196451101425,1311.270801815431,1
8340,2013-01-23,1494.81,1449.0113333333345,1366.828633333334,2013,,,,,opened,1250.4196451101425,1313.3982602118003,1
8341,2013-01-24,1494.82,1451.5536666666676,1367.6790666666673,2013,,,,,opened,1250.4196451101425,1313.4077155824507,1
8342,2013-01-25,1502.96,1454.0576666666677,1368.4760666666675,2013,,,,,opened,1250.4196451101425,1321.1043872919818,1
8343,2013-01-28,1500.18,1456.4476666666676,1369.3040666666673,2013,,,,,opened,1250.4196451101425,1318.4757942511346,1
8344,2013-01-29,1507.84,1459.394000000001,1370.1375000000007,2013,,,,,opened,1250.4196451101425,1325.7186081694401,1
8345,2013-01-30,1501.96,1462.3400000000008,1371.0210000000009,2013,,,,,opened,1250.4196451101425,1320.1588502269287,1
8346,2013-01-31,1498.11,1464.5983333333343,1371.9609333333342,2013,,,,,opened,1250.4196451101425,1316.518532526475,1
8347,2013-02-01,1513.17,1466.8110000000008,1372.9526666666675,2013,,,,,opened,1250.4196451101425,1330.7583207261723,2
8348,2013-02-04,1495.71,1468.8076666666675,1373.9617666666675,2013,,,,,opened,1250.4196451101425,1314.249243570348,2
8349,2013-02-05,1511.29,1471.0610000000008,1375.0392666666676,2013,,,,,opened,1250.4196451101425,1328.9807110438728,2
8350,2013-02-06,1512.12,1473.7933333333342,1376.2070333333343,2013,,,,,opened,1250.4196451101425,1329.7655068078668,2
8351,2013-02-07,1509.39,1476.5510000000006,1377.376100000001,2013,,,,,opened,1250.4196451101425,1327.1841906202721,2
8352,2013-02-08,1517.93,1479.8210000000006,1378.460700000001,2013,,,,,opened,1250.4196451101425,1335.2590771558243,2
8353,2013-02-11,1517.01,1483.1180000000008,1379.5334333333344,2013,,,,,opened,1250.4196451101425,1334.3891830559758,2
8354,2013-02-12,1519.43,1487.0180000000007,1380.4416666666677,2013,,,,,opened,1250.4196451101425,1336.677382753404,2
8355,2013-02-13,1520.33,1490.1560000000006,1381.3608333333343,2013,,,,,opened,1250.4196451101425,1337.5283661119515,2
8356,2013-02-14,1521.38,1492.121333333334,1382.284500000001,2013,,,,,opened,1250.4196451101425,1338.521180030257,2
8357,2013-02-15,1519.79,1494.135333333334,1383.1602000000007,2013,,,,,opened,1250.4196451101425,1337.017776096823,2
8358,2013-02-19,1530.94,1496.284333333334,1384.0684333333343,2013,,,,,opened,1250.4196451101425,1347.5605143721634,2
8359,2013-02-20,1511.95,1497.9530000000007,1384.904900000001,2013,,,,,opened,1250.4196451101425,1329.6047655068078,2
8360,2013-02-21,1502.42,1499.4620000000004,1385.7984666666675,2013,,,,,opened,1250.4196451101425,1320.5937972768531,2
8361,2013-02-22,1515.6,1501.2813333333338,1386.6665000000007,2013,,,,,opened,1250.4196451101425,1333.055975794251,2
8362,2013-02-25,1487.85,1501.805666666667,1387.5044333333342,2013,,,,,opened,1250.4196451101425,1306.8173222390317,2
8363,2013-02-26,1496.94,1502.6353333333338,1388.4084666666677,2013,,,,,opened,1250.4196451101425,1315.412254160363,2
8364,2013-02-27,1515.99,1504.145666666667,1389.4223666666676,2013,,,,,opened,1250.4196451101425,1333.4247352496218,2
8365,2013-02-28,1514.68,1505.5570000000005,1390.4188000000008,2013,,,,,opened,1250.4196451101425,1332.1860816944024,2
8366,2013-03-01,1518.2,1507.0760000000005,1391.4139333333342,2013,,,,,opened,1250.4196451101425,1335.5143721633888,3
8367,2013-03-04,1525.2,1508.5513333333336,1392.4801000000011,2013,,,,,opened,1250.4196451101425,1342.1331316187593,3
8368,2013-03-05,1539.79,1510.3450000000003,1393.4750333333343,2013,,,,,opened,1250.4196451101425,1355.928517397882,3
8369,2013-03-06,1541.46,1511.9750000000001,1394.467500000001,2013,,,,,opened,1250.4196451101425,1357.5075642965203,3
8370,2013-03-07,1544.26,1513.6233333333337,1395.4350333333346,2013,,,,,opened,1250.4196451101425,1360.1550680786686,3
8371,2013-03-08,1551.18,1515.5020000000004,1396.3878666666678,2013,,,,,opened,1250.4196451101425,1366.6981845688351,3
8372,2013-03-11,1556.22,1517.277333333334,1397.3571666666678,2013,,,,,opened,1250.4196451101425,1371.463691376702,3
8373,2013-03-12,1552.48,1519.0206666666672,1398.3666333333342,2013,,,,,opened,1250.4196451101425,1367.927382753404,3
8374,2013-03-13,1554.52,1520.5766666666673,1399.338300000001,2013,,,,,opened,1250.4196451101425,1369.8562783661118,3
8375,2013-03-14,1563.23,1522.6190000000008,1400.3570333333344,2013,,,,,opened,1250.4196451101425,1378.091906202723,3
8376,2013-03-15,1560.7,1524.705333333334,1401.302500000001,2013,,,,,opened,1250.4196451101425,1375.6996974281392,3
8377,2013-03-18,1552.1,1526.0030000000006,1402.2185000000009,2013,,,,,opened,1250.4196451101425,1367.5680786686837,3
8378,2013-03-19,1548.34,1527.757333333334,1403.1094333333344,2013,,,,,opened,1250.4196451101425,1364.0128593040847,3
8379,2013-03-20,1558.71,1529.3380000000004,1404.0457666666678,2013,,,,,opened,1250.4196451101425,1373.8180786686837,3
8380,2013-03-21,1545.8,1530.460666666667,1404.9294333333344,2013,,,,,opened,1250.4196451101425,1361.6111951588503,3
8381,2013-03-22,1556.89,1532.0440000000006,1405.8121333333343,2013,,,,,opened,1250.4196451101425,1372.0972012102873,3
8382,2013-03-25,1551.69,1533.169333333334,1406.6761666666678,2013,,,,,opened,1250.4196451101425,1367.180408472012,3
8383,2013-03-26,1563.77,1534.7280000000003,1407.5704000000012,2013,,,,,opened,1250.4196451101425,1378.6024962178517,3
8384,2013-03-27,1562.85,1536.1753333333336,1408.4829333333344,2013,,,,,opened,1250.4196451101425,1377.732602118003,3
8385,2013-03-28,1569.19,1537.8040000000003,1409.4013333333344,2013,,,,,opened,1250.4196451101425,1383.7273071104387,3
8386,2013-04-01,1562.17,1539.163666666667,1410.2484333333343,2013,,,,,opened,1250.4196451101425,1377.089636913767,4
8387,2013-04-02,1570.25,1540.845666666667,1411.1009333333343,2013,,,,,opened,1250.4196451101425,1384.7295763993948,4
8388,2013-04-03,1553.69,1541.6040000000003,1411.895300000001,2013,,,,,opened,1250.4196451101425,1369.0714826021178,4
8389,2013-04-04,1559.98,1543.2050000000006,1412.7085666666676,2013,,,,,opened,1250.4196451101425,1375.018910741301,4
8390,2013-04-05,1553.28,1544.900333333334,1413.504000000001,2013,,,,,opened,1250.4196451101425,1368.6838124054461,4
8391,2013-04-08,1563.07,1546.4826666666672,1414.2940666666677,2013,,,,,opened,1250.4196451101425,1377.9406202723146,4
8392,2013-04-09,1568.61,1549.1746666666672,1415.128000000001,2013,,,,,opened,1250.4196451101425,1383.178895612708,4
8393,2013-04-10,1587.73,1552.2010000000007,1416.0326666666676,2013,,,,,opened,1250.4196451101425,1401.2575642965203,4
8394,2013-04-11,1593.37,1554.7803333333343,1416.967200000001,2013,,,,,opened,1250.4196451101425,1406.590393343419,4
8395,2013-04-12,1588.85,1557.2526666666674,1417.8886666666676,2013,,,,,opened,1250.4196451101425,1402.3165658093797,4
8396,2013-04-15,1552.36,1558.3913333333342,1418.6495666666674,2013,,,,,opened,1250.4196451101425,1367.8139183055976,4
8397,2013-04-16,1574.57,1560.037000000001,1419.4796666666675,2013,,,,,opened,1250.4196451101425,1388.8142965204236,4
8398,2013-04-17,1552.01,1560.4443333333343,1420.1700333333342,2013,,,,,opened,1250.4196451101425,1367.482980332829,4
